Time        | File Name                                                              
0m14.51s    | Specific/solinas64_2e171m19_4limbs/fesub                               
0m14.46s    | Specific/solinas32_2e130m5_5limbs/feadd                                
0m14.46s    | Specific/solinas64_2e191m19_4limbs/fesub                               
0m14.44s    | Specific/solinas32_2e127m1_5limbs/feadd                                
0m14.40s    | Specific/solinas32_2e192m2e64m1_10limbs/Synthesis                      
0m14.40s    | Specific/solinas64_2e150m3_4limbs/fesub                                
0m14.40s    | Specific/solinas64_2e158m15_4limbs/fesub                               
0m14.38s    | Specific/solinas32_2e129m25_5limbs/feadd                               
0m14.36s    | Specific/solinas64_2e165m25_4limbs/fesub                               
0m14.35s    | Specific/solinas32_2e137m13_5limbs/feadd                               
0m14.33s    | Specific/solinas64_2e369m25_8limbs/Synthesis                           
0m14.29s    | Specific/solinas64_2e212m29_4limbs/feadd                               
0m14.28s    | Specific/solinas64_2e130m5_4limbs/fesub                                
0m14.26s    | Specific/solinas64_2e152m17_4limbs/fesub                               
0m14.25s    | Specific/solinas64_2e166m5_4limbs/fesub                                
0m14.22s    | Specific/solinas64_2e150m5_4limbs/fesub                                
0m14.16s    | Specific/solinas64_2e224m2e96p1_6limbs/fesquare                        
0m14.07s    | Specific/solinas64_2e216m2e108m1_5limbs/femul                          
0m13.99s    | Specific/solinas64_2e213m3_4limbs/feadd                                
0m13.93s    | Specific/solinas64_2e171m19_4limbs/feadd                               
0m13.90s    | Specific/solinas64_2e198m17_4limbs/feadd                               
0m13.82s    | Specific/solinas64_2e216m2e108m1_4limbs/feadd                          
0m13.68s    | Specific/solinas64_2e150m5_4limbs/feadd                                
0m13.65s    | Specific/solinas64_2e230m27_4limbs/feadd                               
0m13.62s    | Specific/solinas64_2e189m25_4limbs/feadd                               
0m13.62s    | Specific/solinas64_2e190m11_4limbs/feadd                               
0m13.62s    | Specific/solinas64_2e226m5_4limbs/feadd                                
0m13.60s    | Specific/solinas64_2e130m5_3limbs/fesub                                
0m13.59s    | Specific/montgomery32_2e127m1_4limbs/fenz                              
0m13.58s    | Specific/solinas64_2e140m27_4limbs/feadd                               
0m13.57s    | Specific/solinas64_2e222m117_4limbs/feadd                              
0m13.54s    | Specific/solinas64_2e196m15_4limbs/feadd                               
0m13.52s    | Specific/solinas64_2e235m15_4limbs/feadd                               
0m13.51s    | Specific/solinas64_2e166m5_3limbs/fesub                                
0m13.49s    | Specific/solinas64_2e191m19_4limbs/feadd                               
0m13.45s    | Specific/solinas64_2e174m3_4limbs/feadd                                
0m13.43s    | Specific/solinas64_2e206m5_4limbs/feadd                                
0m13.42s    | Specific/solinas64_2e150m5_3limbs/fesub                                
0m13.40s    | Specific/solinas64_2e150m3_4limbs/feadd                                
0m13.40s    | Specific/solinas64_2e192m2e64m1_4limbs/feadd                           
0m13.40s    | Specific/solinas64_2e194m33_4limbs/feadd                               
0m13.38s    | Specific/solinas64_2e221m3_4limbs/feadd                                
0m13.35s    | Specific/solinas64_2e171m19_3limbs/fesub                               
0m13.34s    | Specific/solinas64_2e137m13_4limbs/feadd                               
0m13.34s    | Specific/solinas64_2e165m25_4limbs/feadd                               
0m13.32s    | Specific/solinas64_2e216m2e108m1_5limbs/fesquare                       
0m13.30s    | Specific/solinas64_2e166m5_4limbs/feadd                                
0m13.30s    | Specific/solinas64_2e174m17_4limbs/feadd                               
0m13.29s    | Specific/solinas64_2e141m9_4limbs/feadd                                
0m13.26s    | Specific/solinas64_2e152m17_4limbs/feadd                               
0m13.26s    | Specific/solinas64_2e158m15_4limbs/feadd                               
0m13.25s    | Specific/solinas64_2e165m25_3limbs/fesub                               
0m13.22s    | Specific/solinas64_2e174m17_3limbs/fesub                               
0m13.16s    | Specific/solinas64_2e129m25_3limbs/fesub                               
0m13.05s    | Specific/solinas64_2e158m15_3limbs/fesub                               
0m13.04s    | Specific/solinas64_2e174m3_3limbs/fesub                                
0m13.00s    | Specific/solinas64_2e150m3_3limbs/fesub                                
0m12.99s    | Specific/solinas64_2e137m13_3limbs/fesub                               
0m12.99s    | Specific/solinas64_2e140m27_3limbs/fesub                               
0m12.98s    | Specific/solinas64_2e141m9_3limbs/fesub                                
0m12.97s    | Specific/solinas64_2e256m4294968273_9limbs/Synthesis                   
0m12.91s    | Specific/solinas64_2e152m17_3limbs/fesub                               
0m12.68s    | Specific/solinas32_2e243m9_9limbs/Synthesis                            
0m12.67s    | Specific/solinas64_2e174m3_3limbs/feadd                                
0m12.59s    | Specific/solinas32_2e230m27_9limbs/Synthesis                           
0m12.53s    | Specific/solinas64_2e141m9_3limbs/feadd                                
0m12.38s    | Specific/solinas32_2e235m15_9limbs/Synthesis                           
0m12.38s    | Specific/solinas64_2e152m17_3limbs/feadd                               
0m12.34s    | Specific/solinas64_2e129m25_3limbs/feadd                               
0m12.32s    | Specific/solinas64_2e165m25_3limbs/feadd                               
0m12.32s    | Specific/solinas64_2e166m5_3limbs/feadd                                
0m12.24s    | Specific/solinas32_2e226m5_9limbs/Synthesis                            
0m12.23s    | Specific/solinas32_2e221m3_9limbs/Synthesis                            
0m12.23s    | Specific/solinas64_2e150m5_3limbs/feadd                                
0m12.23s    | Specific/solinas64_2e158m15_3limbs/feadd                               
0m12.22s    | Specific/solinas64_2e171m19_3limbs/feadd                               
0m12.20s    | Specific/solinas64_2e174m17_3limbs/feadd                               
0m12.17s    | Specific/solinas64_2e150m3_3limbs/feadd                                
0m12.17s    | Specific/solinas64_2e413m21_7limbs/Synthesis                           
0m12.15s    | Specific/solinas64_2e130m5_3limbs/feadd                                
0m12.14s    | Specific/solinas64_2e140m27_3limbs/feadd                               
0m12.08s    | Specific/montgomery32_2e189m25_6limbs/Synthesis                        
0m12.08s    | Specific/solinas64_2e137m13_3limbs/feadd                               
0m12.00s    | Specific/montgomery32_2e191m19_6limbs/Synthesis                        
0m11.99s    | Specific/solinas32_2e222m117_9limbs/Synthesis                          
0m11.91s    | Specific/montgomery32_2e174m3_6limbs/Synthesis                         
0m11.82s    | Specific/montgomery32_2e190m11_6limbs/Synthesis                        
0m11.79s    | Specific/solinas64_2e401m31_7limbs/Synthesis                           
0m11.78s    | Specific/montgomery32_2e171m19_6limbs/Synthesis                        
0m11.65s    | Specific/solinas32_2e212m29_9limbs/Synthesis                           
0m11.54s    | Specific/solinas32_2e206m5_9limbs/Synthesis                            
0m11.49s    | Specific/solinas64_2e384m317_7limbs/Synthesis                          
0m11.46s    | Specific/solinas32_2e213m3_9limbs/Synthesis                            
0m11.42s    | Specific/montgomery32_2e192m2e64m1_6limbs/Synthesis                    
0m11.41s    | Specific/solinas32_2e192m2e64m1_9limbs/Synthesis                       
0m11.37s    | Util/ZUtil                                                             
0m11.28s    | Specific/solinas64_2e389m21_7limbs/Synthesis                           
0m11.21s    | Specific/solinas64_2e383m187_7limbs/Synthesis                          
0m11.17s    | Specific/solinas32_2e191m19_9limbs/Synthesis                           
0m11.16s    | Specific/solinas64_2e383m421_7limbs/Synthesis                          
0m11.10s    | Specific/solinas64_2e382m105_7limbs/Synthesis                          
0m11.03s    | Specific/solinas32_2e194m33_9limbs/Synthesis                           
0m11.02s    | Specific/solinas64_2e379m19_7limbs/Synthesis                           
0m11.01s    | Specific/solinas32_2e196m15_9limbs/Synthesis                           
0m11.01s    | Specific/solinas32_2e198m17_9limbs/Synthesis                           
0m10.97s    | Specific/solinas64_2e383m31_7limbs/Synthesis                           
0m10.67s    | Specific/solinas64_2e369m25_7limbs/Synthesis                           
0m10.46s    | Specific/solinas64_2e224m2e96p1_5limbs/femul                           
0m10.32s    | Algebra/Ring                                                           
0m10.26s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_12limbs/fesub              
0m09.89s    | Specific/solinas64_2e336m17_7limbs/Synthesis                           
0m09.74s    | Specific/solinas64_2e338m15_7limbs/Synthesis                           
0m09.71s    | Specific/montgomery64_2e235m15_4limbs/Synthesis                        
0m09.69s    | Specific/solinas64_2e338m15_6limbs/Synthesis                           
0m09.67s    | Specific/solinas64_2e336m3_7limbs/Synthesis                            
0m09.64s    | Specific/solinas64_2e336m3_6limbs/Synthesis                            
0m09.57s    | Specific/montgomery64_2e256m88x2e240m1_4limbs/Synthesis                
0m09.56s    | Specific/solinas64_2e322m2e161m1_6limbs/Synthesis                      
0m09.55s    | Specific/solinas64_2e322m2e161m1_7limbs/Synthesis                      
0m09.52s    | Specific/montgomery64_2e216m2e108m1_4limbs/Synthesis                   
0m09.50s    | Specific/montgomery64_2e213m3_4limbs/Synthesis                         
0m09.49s    | Specific/montgomery64_2e212m29_4limbs/Synthesis                        
0m09.46s    | Specific/montgomery64_2e256m2e224p2e192p2e96m1_4limbs/Synthesis        
0m09.45s    | Specific/solinas64_2e321m9_7limbs/Synthesis                            
0m09.40s    | Specific/montgomery64_2e256m189_4limbs/Synthesis                       
0m09.36s    | Specific/solinas64_2e321m9_6limbs/Synthesis                            
0m09.34s    | Specific/montgomery64_2e226m5_4limbs/Synthesis                         
0m09.34s    | Specific/montgomery64_2e243m9_4limbs/Synthesis                         
0m09.32s    | Specific/montgomery64_2e224m2e96p1_4limbs/Synthesis                    
0m09.24s    | Specific/montgomery64_2e198m17_4limbs/Synthesis                        
0m09.23s    | Specific/montgomery64_2e194m33_4limbs/Synthesis                        
0m09.23s    | Specific/montgomery64_2e255m19_4limbs/Synthesis                        
0m09.22s    | Specific/montgomery64_2e205m45x2e198m1_4limbs/Synthesis                
0m09.22s    | Specific/montgomery64_2e255m765_4limbs/Synthesis                       
0m09.21s    | Specific/montgomery64_2e221m3_4limbs/Synthesis                         
0m09.20s    | Specific/montgomery64_2e230m27_4limbs/Synthesis                        
0m09.20s    | Specific/montgomery64_2e256m2e32m977_4limbs/Synthesis                  
0m09.20s    | Specific/montgomery64_2e256m4294968273_4limbs/Synthesis                
0m09.18s    | Specific/montgomery64_2e251m9_4limbs/Synthesis                         
0m09.14s    | Specific/solinas32_2e221m3_8limbs/Synthesis                            
0m09.13s    | Specific/montgomery64_2e254m127x2e240m1_4limbs/Synthesis               
0m09.12s    | Specific/montgomery64_2e206m5_4limbs/Synthesis                         
0m09.04s    | Specific/solinas32_2e224m2e96p1_11limbs/fesub                          
0m08.98s    | Specific/montgomery64_2e222m117_4limbs/Synthesis                       
0m08.98s    | Specific/solinas32_2e213m3_8limbs/Synthesis                            
0m08.84s    | Specific/solinas32_2e216m2e108m1_8limbs/Synthesis                      
0m08.82s    | Specific/solinas32_2e206m5_8limbs/Synthesis                            
0m08.81s    | Specific/solinas32_2e212m29_8limbs/Synthesis                           
0m08.64s    | Specific/solinas32_2e198m17_8limbs/Synthesis                           
0m08.62s    | Specific/solinas64_2e224m2e96p1_5limbs/fesquare                        
0m08.59s    | Specific/solinas32_2e196m15_8limbs/Synthesis                           
0m08.58s    | Specific/solinas32_2e174m17_8limbs/Synthesis                           
0m08.56s    | Specific/solinas32_2e194m33_8limbs/Synthesis                           
0m08.54s    | Specific/solinas32_2e171m19_8limbs/Synthesis                           
0m08.54s    | Specific/solinas32_2e189m25_8limbs/Synthesis                           
0m08.54s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_11limbs/fesub              
0m08.52s    | Specific/solinas32_2e191m19_8limbs/Synthesis                           
0m08.48s    | Specific/solinas64_2e256m2e32m977_7limbs/Synthesis                     
0m08.48s    | Specific/solinas64_2e291m19_6limbs/Synthesis                           
0m08.44s    | Specific/solinas32_2e190m11_8limbs/Synthesis                           
0m08.42s    | Util/ZUtil/ZSimplify/Autogenerated                                     
0m08.32s    | Specific/solinas32_2e165m25_8limbs/Synthesis                           
0m08.32s    | Specific/solinas64_2e285m9_6limbs/Synthesis                            
0m08.21s    | Specific/solinas32_2e174m3_8limbs/Synthesis                            
0m08.12s    | Specific/solinas64_2e266m3_6limbs/Synthesis                            
0m08.06s    | Specific/montgomery32_2e150m5_5limbs/Synthesis                         
0m07.96s    | Specific/montgomery32_2e150m3_5limbs/Synthesis                         
0m07.89s    | Specific/solinas64_2e256m189_6limbs/Synthesis                          
0m07.88s    | Specific/montgomery32_2e158m15_5limbs/Synthesis                        
0m07.85s    | Specific/montgomery32_2e152m17_5limbs/Synthesis                        
0m07.84s    | Specific/solinas64_2e255m765_6limbs/Synthesis                          
0m07.82s    | Specific/solinas64_2e224m2e96p1_6limbs/Synthesis                       
0m07.82s    | Specific/solinas64_2e255m19_6limbs/Synthesis                           
0m07.78s    | Specific/solinas64_2e251m9_6limbs/Synthesis                            
0m07.75s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_10limbs/fesub               
0m07.69s    | Specific/montgomery32_2e141m9_5limbs/Synthesis                         
0m07.64s    | Specific/solinas64_2e243m9_6limbs/Synthesis                            
0m07.12s    | Specific/solinas32_2e224m2e96p1_10limbs/fesub                          
0m06.94s    | Specific/solinas64_2e256m2e224p2e192p2e96m1_5limbs/Synthesis           
0m06.92s    | Specific/solinas32_2e165m25_7limbs/Synthesis                           
0m06.92s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_9limbs/fesub                
0m06.84s    | Specific/montgomery32_2e140m27_5limbs/Synthesis                        
0m06.78s    | Specific/montgomery32_2e130m5_5limbs/Synthesis                         
0m06.77s    | Specific/montgomery32_2e137m13_5limbs/Synthesis                        
0m06.76s    | Specific/montgomery32_2e129m25_5limbs/Synthesis                        
0m06.66s    | Specific/solinas32_2e166m5_7limbs/Synthesis                            
0m06.64s    | Specific/solinas32_2e158m15_7limbs/Synthesis                           
0m06.53s    | Specific/solinas32_2e190m11_7limbs/Synthesis                           
0m06.48s    | Specific/solinas32_2e150m3_7limbs/Synthesis                            
0m06.45s    | Specific/solinas32_2e141m9_7limbs/Synthesis                            
0m06.42s    | Specific/solinas32_2e150m5_7limbs/Synthesis                            
0m06.42s    | Specific/solinas32_2e152m17_7limbs/Synthesis                           
0m06.42s    | Specific/solinas32_2e174m17_7limbs/Synthesis                           
0m06.39s    | Specific/solinas32_2e189m25_7limbs/Synthesis                           
0m06.38s    | Specific/solinas32_2e174m3_7limbs/Synthesis                            
0m06.36s    | Specific/solinas32_2e171m19_7limbs/Synthesis                           
0m06.26s    | Specific/solinas32_2e166m5_6limbs/Synthesis                            
0m06.20s    | Specific/solinas32_2e158m15_6limbs/Synthesis                           
0m06.09s    | Specific/solinas32_2e152m17_6limbs/Synthesis                           
0m06.04s    | Specific/solinas32_2e150m5_6limbs/Synthesis                            
0m06.02s    | Specific/solinas32_2e140m27_6limbs/Synthesis                           
0m06.02s    | Specific/solinas32_2e150m3_6limbs/Synthesis                            
0m05.98s    | Specific/solinas32_2e140m27_7limbs/Synthesis                           
0m05.92s    | Specific/solinas32_2e137m13_6limbs/Synthesis                           
0m05.79s    | Specific/solinas32_2e127m1_6limbs/Synthesis                            
0m05.75s    | Specific/solinas32_2e129m25_6limbs/Synthesis                           
0m05.75s    | Specific/solinas32_2e130m5_6limbs/Synthesis                            
0m05.53s    | Util/ListUtil                                                          
0m05.34s    | Specific/solinas64_2e224m2e96p1_5limbs/Synthesis                       
0m05.26s    | Util/ZUtil/Modulo                                                      
0m05.06s    | Specific/solinas64_2e256m2e224p2e192p2e96m1_6limbs/fesub               
0m05.02s    | Specific/solinas64_2e291m19_5limbs/Synthesis                           
0m04.88s    | Specific/solinas64_2e285m9_5limbs/Synthesis                            
0m04.84s    | Specific/solinas64_2e224m2e96p1_6limbs/fesub                           
0m04.79s    | Specific/solinas64_2e189m25_5limbs/Synthesis                           
0m04.75s    | Specific/solinas64_2e216m2e108m1_5limbs/Synthesis                      
0m04.73s    | Specific/montgomery64_2e152m17_3limbs/Synthesis                        
0m04.67s    | Specific/solinas64_2e266m3_5limbs/Synthesis                            
0m04.66s    | Specific/montgomery64_2e165m25_3limbs/Synthesis                        
0m04.64s    | Specific/montgomery64_2e189m25_3limbs/Synthesis                        
0m04.60s    | Specific/montgomery64_2e174m17_3limbs/Synthesis                        
0m04.60s    | Specific/solinas64_2e256m189_5limbs/Synthesis                          
0m04.59s    | Specific/solinas64_2e255m765_5limbs/Synthesis                          
0m04.58s    | Specific/montgomery64_2e150m5_3limbs/Synthesis                         
0m04.58s    | Specific/solinas64_2e243m9_5limbs/Synthesis                            
0m04.57s    | Specific/montgomery64_2e166m5_3limbs/Synthesis                         
0m04.57s    | Specific/solinas64_2e192m2e64m1_5limbs/Synthesis                       
0m04.56s    | Specific/montgomery64_2e141m9_3limbs/Synthesis                         
0m04.54s    | Specific/solinas64_2e255m19_5limbs/Synthesis                           
0m04.52s    | Specific/montgomery64_2e130m5_3limbs/Synthesis                         
0m04.51s    | Specific/solinas64_2e198m17_5limbs/Synthesis                           
0m04.50s    | Specific/montgomery32_2e127m1_4limbs/Synthesis                         
0m04.49s    | Specific/solinas64_2e191m19_5limbs/Synthesis                           
0m04.48s    | Specific/solinas64_2e190m11_5limbs/Synthesis                           
0m04.48s    | Specific/solinas64_2e194m33_5limbs/Synthesis                           
0m04.46s    | Specific/montgomery64_2e150m3_3limbs/Synthesis                         
0m04.45s    | Specific/montgomery64_2e174m3_3limbs/Synthesis                         
0m04.44s    | Specific/montgomery64_2e190m11_3limbs/Synthesis                        
0m04.43s    | Specific/solinas64_2e196m15_5limbs/Synthesis                           
0m04.41s    | Specific/solinas64_2e230m27_5limbs/Synthesis                           
0m04.41s    | Specific/solinas64_2e235m15_5limbs/Synthesis                           
0m04.40s    | Specific/montgomery64_2e137m13_3limbs/Synthesis                        
0m04.40s    | Specific/montgomery64_2e171m19_3limbs/Synthesis                        
0m04.40s    | Specific/montgomery64_2e191m19_3limbs/Synthesis                        
0m04.36s    | Specific/montgomery64_2e140m27_3limbs/Synthesis                        
0m04.34s    | Specific/solinas64_2e216m2e108m1_4limbs/Synthesis                      
0m04.34s    | Specific/solinas64_2e226m5_5limbs/Synthesis                            
0m04.30s    | Specific/solinas64_2e222m117_5limbs/Synthesis                          
0m04.29s    | Specific/solinas64_2e213m3_5limbs/Synthesis                            
0m04.28s    | Specific/montgomery64_2e129m25_3limbs/Synthesis                        
0m04.26s    | Specific/solinas64_2e226m5_4limbs/Synthesis                            
0m04.22s    | Specific/solinas64_2e206m5_5limbs/Synthesis                            
0m04.18s    | Specific/solinas64_2e212m29_5limbs/Synthesis                           
0m04.07s    | Specific/solinas64_2e192m2e64m1_4limbs/Synthesis                       
0m03.98s    | Specific/solinas64_2e213m3_4limbs/Synthesis                            
0m03.98s    | Specific/solinas64_2e224m2e96p1_5limbs/fesub                           
0m03.94s    | Specific/solinas32_2e137m13_5limbs/Synthesis                           
0m03.94s    | Specific/solinas64_2e212m29_4limbs/Synthesis                           
0m03.92s    | Specific/solinas64_2e230m27_4limbs/Synthesis                           
0m03.91s    | Specific/solinas64_2e235m15_4limbs/Synthesis                           
0m03.87s    | Specific/solinas32_2e130m5_5limbs/Synthesis                            
0m03.84s    | Specific/solinas32_2e129m25_5limbs/Synthesis                           
0m03.80s    | Specific/solinas64_2e196m15_4limbs/Synthesis                           
0m03.79s    | Compilers/EtaWf                                                        
0m03.79s    | Specific/solinas64_2e221m3_4limbs/Synthesis                            
0m03.73s    | Specific/solinas64_2e194m33_4limbs/Synthesis                           
0m03.73s    | Specific/solinas64_2e222m117_4limbs/Synthesis                          
0m03.72s    | Specific/solinas64_2e191m19_4limbs/Synthesis                           
0m03.71s    | Specific/solinas64_2e198m17_4limbs/Synthesis                           
0m03.70s    | Specific/solinas32_2e127m1_5limbs/Synthesis                            
0m03.65s    | Specific/solinas64_2e189m25_4limbs/Synthesis                           
0m03.59s    | Specific/solinas64_2e174m17_4limbs/Synthesis                           
0m03.56s    | Specific/solinas64_2e190m11_4limbs/Synthesis                           
0m03.52s    | Specific/solinas64_2e166m5_4limbs/Synthesis                            
0m03.51s    | Specific/solinas64_2e171m19_4limbs/Synthesis                           
0m03.46s    | Specific/solinas64_2e150m3_4limbs/Synthesis                            
0m03.38s    | Specific/solinas64_2e129m25_4limbs/Synthesis                           
0m03.38s    | Specific/solinas64_2e158m15_4limbs/Synthesis                           
0m03.38s    | Specific/solinas64_2e174m3_4limbs/Synthesis                            
0m03.34s    | Specific/solinas64_2e137m13_4limbs/Synthesis                           
0m03.28s    | Specific/solinas64_2e152m17_4limbs/Synthesis                           
0m03.26s    | Specific/solinas64_2e150m5_4limbs/Synthesis                            
0m03.25s    | Algebra/Group                                                          
0m03.20s    | Specific/solinas64_2e141m9_4limbs/Synthesis                            
0m03.20s    | Specific/solinas64_2e256m2e224p2e192p2e96m1_5limbs/fesub               
0m03.10s    | Specific/solinas64_2e130m5_4limbs/Synthesis                            
0m02.92s    | Coqprime/PocklingtonCertificat                                         
0m02.92s    | Specific/solinas64_2e150m5_3limbs/Synthesis                            
0m02.91s    | Bedrock/Word                                                           
0m02.91s    | Specific/solinas64_2e166m5_3limbs/Synthesis                            
0m02.91s    | Specific/solinas64_2e171m19_3limbs/Synthesis                           
0m02.87s    | Specific/solinas64_2e174m17_3limbs/Synthesis                           
0m02.85s    | Specific/solinas64_2e129m25_3limbs/Synthesis                           
0m02.80s    | Specific/solinas64_2e137m13_3limbs/Synthesis                           
0m02.80s    | Specific/solinas64_2e174m3_3limbs/Synthesis                            
0m02.76s    | Specific/solinas64_2e140m27_3limbs/Synthesis                           
0m02.75s    | Specific/solinas64_2e158m15_3limbs/Synthesis                           
0m02.73s    | Specific/solinas64_2e165m25_3limbs/Synthesis                           
0m02.72s    | Specific/solinas64_2e130m5_3limbs/Synthesis                            
0m02.72s    | Specific/solinas64_2e141m9_3limbs/Synthesis                            
0m01.82s    | Util/Tuple                                                             
0m01.48s    | Util/ZUtil/Quot                                                        
0m01.41s    | Algebra/ScalarMult                                                     
0m01.41s    | Coqprime/Pocklington                                                   
0m01.40s    | Util/NatUtil                                                           
0m01.38s    | Coqprime/Pmod                                                          
0m01.26s    | Util/ZUtil/Pow2Mod                                                     
0m01.21s    | Coqprime/EGroup                                                        
0m01.13s    | Specific/X25519/C32/CurveParameters                                    
0m01.03s    | Coqprime/LucasLehmer                                                   
0m00.98s    | Coqprime/ZCAux                                                         
0m00.96s    | Compilers/WfInversion                                                  
0m00.96s    | Util/ZUtil/Div                                                         
0m00.84s    | Util/CPSUtil                                                           
0m00.76s    | Util/ZUtil/Modulo/PullPush                                             
0m00.74s    | Compilers/SmartMap                                                     
0m00.74s    | Coqprime/ZSum                                                          
0m00.68s    | Coqprime/Cyclic                                                        
0m00.66s    | Specific/X25519/C64/CurveParameters                                    
0m00.62s    | Coqprime/ZCmisc                                                        
0m00.62s    | Util/Decidable                                                         
0m00.61s    | Compilers/WfReflectiveGen                                              
0m00.57s    | Specific/montgomery32_2e256m2e224p2e192p2e96m1_8limbs/CurveParameters  
0m00.57s    | Specific/montgomery32_2e384m79x2e376m1_12limbs/CurveParameters         
0m00.57s    | Specific/solinas64_2e336m3_7limbs/CurveParameters                      
0m00.56s    | Specific/montgomery32_2e206m5_7limbs/CurveParameters                   
0m00.56s    | Specific/montgomery32_2e226m5_8limbs/CurveParameters                   
0m00.56s    | Specific/montgomery32_2e256m2e32m977_8limbs/CurveParameters            
0m00.56s    | Specific/montgomery32_2e369m25_12limbs/CurveParameters                 
0m00.56s    | Specific/montgomery64_2e383m187_6limbs/CurveParameters                 
0m00.56s    | Specific/montgomery64_2e413m21_7limbs/CurveParameters                  
0m00.56s    | Specific/montgomery64_2e488m17_8limbs/CurveParameters                  
0m00.56s    | Specific/solinas32_2e150m5_7limbs/CurveParameters                      
0m00.56s    | Specific/solinas32_2e171m19_8limbs/CurveParameters                     
0m00.56s    | Specific/solinas32_2e189m25_8limbs/CurveParameters                     
0m00.56s    | Specific/solinas32_2e192m2e64m1_10limbs/CurveParameters                
0m00.56s    | Specific/solinas32_2e198m17_8limbs/CurveParameters                     
0m00.56s    | Specific/solinas32_2e226m5_9limbs/CurveParameters                      
0m00.56s    | Specific/solinas32_2e235m15_10limbs/CurveParameters                    
0m00.56s    | Specific/solinas32_2e322m2e161m1_14limbs/CurveParameters               
0m00.56s    | Specific/solinas32_2e336m17_14limbs/CurveParameters                    
0m00.56s    | Specific/solinas32_2e382m105_17limbs/CurveParameters                   
0m00.56s    | Specific/solinas32_2e383m31_16limbs/CurveParameters                    
0m00.56s    | Specific/solinas32_2e480m2e240m1_20limbs/CurveParameters               
0m00.56s    | Specific/solinas32_2e521m1_19limbs/CurveParameters                     
0m00.56s    | Specific/solinas64_2e336m17_7limbs/CurveParameters                     
0m00.56s    | Specific/solinas64_2e379m19_7limbs/CurveParameters                     
0m00.56s    | Specific/solinas64_2e450m2e225m1_10limbs/CurveParameters               
0m00.55s    | Specific/montgomery32_2e174m17_6limbs/CurveParameters                  
0m00.55s    | Specific/montgomery32_2e189m25_6limbs/CurveParameters                  
0m00.55s    | Specific/montgomery32_2e255m19_8limbs/CurveParameters                  
0m00.55s    | Specific/montgomery32_2e291m19_10limbs/CurveParameters                 
0m00.55s    | Specific/montgomery32_2e413m21_13limbs/CurveParameters                 
0m00.55s    | Specific/montgomery32_2e452m3_15limbs/CurveParameters                  
0m00.55s    | Specific/montgomery32_2e511m187_16limbs/CurveParameters                
0m00.55s    | Specific/montgomery32_2e511m481_16limbs/CurveParameters                
0m00.55s    | Specific/montgomery32_2e521m1_17limbs/CurveParameters                  
0m00.55s    | Specific/montgomery64_2e511m187_8limbs/CurveParameters                 
0m00.55s    | Specific/solinas32_2e165m25_7limbs/CurveParameters                     
0m00.55s    | Specific/solinas32_2e198m17_9limbs/CurveParameters                     
0m00.55s    | Specific/solinas32_2e222m117_10limbs/CurveParameters                   
0m00.55s    | Specific/solinas32_2e256m2e32m977_13limbs/CurveParameters              
0m00.55s    | Specific/solinas32_2e285m9_11limbs/CurveParameters                     
0m00.55s    | Specific/solinas32_2e383m421_18limbs/CurveParameters                   
0m00.55s    | Specific/solinas32_2e384m317_17limbs/CurveParameters                   
0m00.55s    | Specific/solinas32_2e401m31_16limbs/CurveParameters                    
0m00.55s    | Specific/solinas32_2e450m2e225m1_18limbs/CurveParameters               
0m00.55s    | Specific/solinas32_2e511m187_23limbs/CurveParameters                   
0m00.55s    | Specific/solinas64_2e369m25_8limbs/CurveParameters                     
0m00.55s    | Specific/solinas64_2e383m421_8limbs/CurveParameters                    
0m00.55s    | Specific/solinas64_2e414m17_8limbs/CurveParameters                     
0m00.54s    | Specific/montgomery32_2e190m11_6limbs/CurveParameters                  
0m00.54s    | Specific/montgomery32_2e192m2e64m1_6limbs/CurveParameters              
0m00.54s    | Specific/montgomery32_2e213m3_7limbs/CurveParameters                   
0m00.54s    | Specific/montgomery32_2e222m117_7limbs/CurveParameters                 
0m00.54s    | Specific/montgomery32_2e243m9_8limbs/CurveParameters                   
0m00.54s    | Specific/montgomery32_2e256m88x2e240m1_8limbs/CurveParameters          
0m00.54s    | Specific/montgomery32_2e336m3_11limbs/CurveParameters                  
0m00.54s    | Specific/montgomery32_2e338m15_11limbs/CurveParameters                 
0m00.54s    | Specific/montgomery32_2e382m105_12limbs/CurveParameters                
0m00.54s    | Specific/montgomery32_2e414m17_13limbs/CurveParameters                 
0m00.54s    | Specific/montgomery32_2e495m31_16limbs/CurveParameters                 
0m00.54s    | Specific/montgomery64_2e321m9_6limbs/CurveParameters                   
0m00.54s    | Specific/montgomery64_2e322m2e161m1_6limbs/CurveParameters             
0m00.54s    | Specific/montgomery64_2e384m2e128m2e96p2e32m1_6limbs/CurveParameters   
0m00.54s    | Specific/montgomery64_2e384m317_6limbs/CurveParameters                 
0m00.54s    | Specific/montgomery64_2e384m5x2e368m1_6limbs/CurveParameters           
0m00.54s    | Specific/montgomery64_2e384m79x2e376m1_6limbs/CurveParameters          
0m00.54s    | Specific/montgomery64_2e414m17_7limbs/CurveParameters                  
0m00.54s    | Specific/montgomery64_2e416m2e208m1_7limbs/CurveParameters             
